title	domain	tags	location
四海网	4hw.com.cn	休闲娱乐,娱乐时尚,综合其他,门户网站,新闻媒体,新闻报刊	河南,郑州
金羊网	ycwb.com	综合其他,门户网站,地方网站,新闻媒体,新闻报刊	广东,广州
健客网	jianke.com	医疗健康,药品药学	广东,东莞
红动中国	redocn.com	网络科技,设计素材	浙江,温州
手机中国	cnmo.com	网络科技,手机数码	北京,海淀
看准网	kanzhun.com	生活服务,求职招聘	北京,朝阳
金融界	jrj.com.cn	综合其他,门户网站,生活服务,金融财经	北京,西城区
126网易免费邮	126.com	网络科技,邮件通信	广东,广州
散文网	sanwen.net	休闲娱乐,小说网站,教育文化,社科文艺	山东,青岛
网易手机	mobile.163.com	网络科技,手机数码	广东,广州
电脑之家	pchome.net	网络科技,电脑硬件	上海,长宁
有道	youdao.com	综合其他,搜索引擎	北京,海淀
好大夫在线	haodf.com	医疗健康,健康保健	北京,朝阳
慧聪网B2B平台	b2b.hc360.com	购物网站,电商网站	北京,海淀
世纪佳缘	jiayuan.com	综合其他,社交网站,生活服务,聊天交友	上海,杨浦
一游网	eeyy.com	休闲娱乐,游戏网站	湖北,武汉
3533手机世界	3533.com	网络科技,手机数码	广东,梅州
球探网	win007.com	体育健身,球类运动	广东,肇庆
招商银行官网	cmbchina.com	生活服务,银行保险	广东,深圳
IP地址查询	qq.ip138.com	生活服务,常用查询	上海
中国知网	cnki.net	教育文化,百科辞典	北京,海淀
聚美优品	jumei.com	购物网站,电商网站,团购网站	北京,朝阳
2345电影大全	dianying.2345.com	休闲娱乐,视频电影	上海,浦东
QQ空间	qzone.qq.com	综合其他,社交网站,生活服务,聊天交友	广东,深圳
爆米花网	baomihua.com	休闲娱乐,视频电影	浙江,杭州
盛大在线	sdo.com	休闲娱乐,游戏网站	上海,浦东
07073游戏网	07073.com	休闲娱乐,游戏网站	辽宁,沈阳
动漫屋 	dm5.com	休闲娱乐,动漫网站	河北
千华网	qianhuaweb.com	综合其他,门户网站,地方网站	辽宁,鞍山
中国网新闻中心	news.china.com.cn	新闻媒体,新闻报刊	北京,海淀
深圳之窗魅力深圳频道	city.shenchuang.com	新闻媒体	广东,深圳
PP助手	25pp.com	休闲娱乐,游戏网站,网络科技,手机数码	广东,广州
学信网	chsi.com.cn	教育文化,教育考试	北京,海淀
买购网	maigoo.com	购物网站,电商网站	广东,深圳
yy语音	yy.com	生活服务,聊天交友	广东,广州
我图网	ooopic.com	网络科技,设计素材	上海,浦东
星座屋	xzw.com	休闲娱乐,星座运势	广东,东莞
新蓝网米秀分享频道	me.cztv.com	新闻媒体,广播电视	浙江,杭州
华为商城	vmall.com	购物网站,电商网站,网络科技,手机数码	广东,深圳
5173	5173.com	休闲娱乐,游戏网站	浙江,金华
爱美网	lady8844.com	休闲娱乐,娱乐时尚	广东,广州
乐视网	letv.com	休闲娱乐,视频电影	北京,朝阳
飞游游戏	fxxz.com	休闲娱乐,游戏网站	湖北,武汉
365音乐网	yue365.com	休闲娱乐,音乐网站	福建,厦门
楚北网	hbsztv.com	综合其他,门户网站	湖北,随州
联合早报	zaobao.com	综合其他,门户网站,新闻媒体,新闻报刊	海外
中国学网	xue163.com	网络科技,电脑硬件	北京
火车网	huoche.net	生活服务,常用查询,交通旅游,票务预订	福建,厦门
飞翔下载	52z.com	网络科技,软件下载	湖南
LOFTER	lofter.com	综合其他,博客网站	浙江,杭州
第1星座	d1xz.net	休闲娱乐,星座运势	福建,厦门
腾讯教育	edu.qq.com	教育文化,教育资讯	广东,深圳
折800网	zhe800.com	购物网站,返利比价	北京,朝阳
时光网发现频道	movie.mtime.com	休闲娱乐,视频电影	北京,朝阳
易车网车型大全频道	car.bitauto.com	生活服务,汽车网站	北京,海淀
新浪女性	eladies.sina.com.cn	休闲娱乐,娱乐时尚	北京,海淀
凤凰汽车	auto.ifeng.com	生活服务,汽车网站	北京,朝阳
畅游	changyou.com	休闲娱乐,游戏网站	北京,石景山
易登网	edeng.cn	生活服务,分类信息	北京,海淀
去哪儿网机票	flight.qunar.com	交通旅游,票务预订	北京,海淀
飞卢小说网.	b.faloo.com	休闲娱乐,小说网站	北京
知网空间	cnki.com.cn	教育文化,图书展馆	北京,海淀
搜狗拼音输入法	pinyin.sogou.com	网络科技,应用工具	北京,海淀
凤凰网科技	tech.ifeng.com	网络科技,IT资讯	北京,朝阳
网站排行榜	top.chinaz.com	综合其他,网址导航	福建,厦门
齐鲁网	iqilu.com	综合其他,地方网站,新闻媒体,广播电视	山东,济南
QQ音乐	y.qq.com	休闲娱乐,音乐网站	广东,深圳
911查 	911cha.com	生活服务,常用查询	北京,海淀
NBA官方网站	nba.com	行业企业,跨国公司,体育健身,球类运动	广东,深圳
应届生求职网	yingjiesheng.com	生活服务,求职招聘	上海,徐汇
乐途旅游网	lotour.com	交通旅游,票务预订,旅游网站	北京,朝阳
搜狐母婴频道	baobao.sohu.com	生活服务,母婴网站	北京,海淀
3366小游戏	3366.com	休闲娱乐,游戏网站	广东,深圳
华商网	hsw.cn	综合其他,门户网站,地方网站,新闻媒体,新闻报刊	陕西,西安
多玩LOL英雄联盟官方合作专区	lol.duowan.com	休闲娱乐,游戏网站	广东,广州
吉和网资讯频道	news.365jilin.com	综合其他,门户网站	
去哪儿网火车票频道	train.qunar.com	交通旅游,票务预订	北京,海淀
三国杀官方网站	sanguosha.com	休闲娱乐,游戏网站	浙江,杭州
淘米网	61.com	休闲娱乐,游戏网站,综合其他,社交网站	上海,徐汇
台海网	taihainet.com	综合其他,门户网站,地方网站,新闻媒体,新闻报刊	福建,厦门
汽车之家汽车报价	car.autohome.com.cn	生活服务,汽车网站	北京,海淀
漫画台	manhuatai.com	休闲娱乐,动漫网站	上海
人民政协网	rmzxb.com.cn	综合其他,公共团体	北京,丰台
北青网新闻	news.ynet.com	新闻媒体	北京,朝阳
深圳之窗八卦岭频道	bgl.shenchuang.com	休闲娱乐	广东,深圳
在线新华字典	xh.5156edu.com	综合其他,地方网站	浙江
驾校一点通	jxedt.com	生活服务,汽车网站,驾校学车	浙江,杭州
南方网新闻频道	news.southcn.com	新闻媒体	广东,广州
古诗文网	gushiwen.org	教育文化,天文历史	重庆
南海网	hinews.cn	综合其他,门户网站,地方网站,新闻媒体,新闻报刊	海南,海口
人民网时政	politics.people.com.cn	新闻媒体,新闻报刊	北京,朝阳
非常运势网	99166.com	休闲娱乐,星座运势	福建,福州
中国网福建频道	fj.china.com.cn	新闻媒体,新闻报刊	福建
花边星闻	huabian.com	休闲娱乐,娱乐时尚,明星粉丝	上海,徐汇
句子迷	juzimi.com	休闲娱乐,收藏爱好,教育文化,社科文艺	广东,深圳
Alibaba	alibaba.com	购物网站,电商网站	浙江,杭州
微软官网	microsoft.com	行业企业,跨国公司	海外
米胖网	mipang.com	交通旅游,票务预订,旅游网站	浙江,杭州
商都网	shangdu.com	综合其他,门户网站,地方网站,新闻媒体	河南,郑州
网易免费邮箱 	email.163.com	网络科技,邮件通信	广东,广州
尚之潮网 	shangc.net	休闲娱乐,娱乐时尚	山东,临沂
中大网校	wangxiao.cn	教育文化,培训机构	北京,丰台
MBA智库百科	wiki.mbalib.com	教育文化,百科辞典	福建,厦门
统一下载站	3987.com	网络科技,软件下载	福建,厦门
魅族官网	meizu.com	网络科技,手机数码	广东,珠海
心食谱	xinshipu.com	生活服务,餐饮美食	上海,闸北
琵琶网	pipaw.com	休闲娱乐,游戏网站,网络科技,手机数码	福建,厦门
中金网	cngold.com.cn	生活服务,金融财经	上海,浦东
如皋商务信息网	rugao35.com	生活服务,分类信息	江苏,南通
人人分享	share.renren.com	综合其他,社交网站	北京,朝阳
亚马逊官方网站	www.amazon.com	购物网站,电商网站	海外
2345影视	tv.2345.com	休闲娱乐,视频电影	上海,浦东
腾讯客服	kf.qq.com	综合其他,论坛综合	广东,深圳
微软必应搜索	bing.com	综合其他,搜索引擎	
红网	rednet.cn	综合其他,门户网站,新闻媒体,新闻报刊	湖南,长沙
世界工厂网	gongchang.com	购物网站,电商网站,行业企业,商务服务	河南,郑州
国美电器网上商城	gome.com.cn	购物网站,电商网站	北京,海淀
2144小游戏	2144.cn	休闲娱乐,游戏网站	上海,浦东
大众养生网	cndzys.com	医疗健康,健康保健	
可乐小说网	klxsw.com	休闲娱乐,小说网站	
蘑菇街	mogujie.com	休闲娱乐,娱乐时尚,购物网站,购物分享	浙江,杭州
东方网新闻	news.eastday.com	新闻媒体,新闻报刊	上海,徐汇
会计网	kuaiji.com	教育文化,教育考试,培训机构	广东,广州
蜂鸟网	fengniao.com	休闲娱乐,图片摄影	北京,海淀
中国联通网上营业厅	10010.com	行业企业,广电通信	北京,西城区
365地产家居	house365.com	生活服务,房产网站	江苏,南京
网易论坛	bbs.163.com	综合其他,论坛综合	广东,广州
163网易免费邮	mail.163.com	网络科技,邮件通信	广东,广州
动漫之家漫画网	manhua.dmzj.com	休闲娱乐,动漫网站	北京
青岛新闻网	qingdaonews.com	综合其他,地方网站,新闻媒体,新闻报刊	山东,青岛
吉屋网	jiwu.com	生活服务,房产网站	广东,深圳
快吧游戏	kuai8.com	休闲娱乐,游戏网站	江苏,南京
7399小游戏	7399.com	休闲娱乐,游戏网站	广东,深圳
电脑之家下载中心	download.pchome.net	网络科技,软件下载	上海,长宁
淘车网	taoche.com	生活服务,汽车网站	北京,海淀
百度云	yun.baidu.com	网络科技,网络硬盘	北京,海淀
蚕豆网 	candou.com	网络科技,手机数码	北京,海淀
男人窝	nanrenwo.net	休闲娱乐,娱乐时尚	福建,厦门
265G	265g.com	休闲娱乐,游戏网站	湖北,武汉
光明网教育频道	edu.gmw.cn	教育文化,教育资讯	北京,东城区
安徽网络电视台	ahtv.cn	新闻媒体,广播电视	安徽,合肥
智联招聘人才招聘信息	jobs.zhaopin.com	生活服务,求职招聘	北京,朝阳
2345软件大全	duote.com	网络科技,软件下载	上海,浦东
网易汽车	auto.163.com	生活服务,汽车网站	广东,广州
站酷	zcool.com.cn	网络科技,设计素材	北京,朝阳
6间房	6.cn	休闲娱乐,视频电影	北京,海淀
携程机票	flights.ctrip.com	交通旅游,票务预订	上海,长宁
全景网	p5w.net	生活服务,金融财经	广东,深圳
中国供应商	china.cn	购物网站,电商网站	北京,海淀
开心网	kaixin001.com	综合其他,社交网站,生活服务,聊天交友	北京,海淀
大公网	takungpao.com	新闻媒体,新闻报刊	香港,香港
我要个性网	woyaogexing.com	综合其他,QQ个性	
长江网	cjn.cn	综合其他,门户网站,地方网站,新闻媒体,新闻报刊	湖北,武汉
花瓣网	huaban.com	休闲娱乐,图片摄影	浙江,杭州
网易博客	blog.163.com	综合其他,博客网站	广东,广州
机锋网	gfan.com	网络科技,手机数码	北京,朝阳
衣联网	eelly.com	综合其他,行业企业,服装配饰,商务服务,购物网站,电商网站	广东,广州
申通快递	sto.cn	行业企业,物流运输	上海,青浦
携程火车票官网	trains.ctrip.com	交通旅游,票务预订	上海,长宁
艺龙旅行网	elong.com	交通旅游,票务预订,旅游网站	北京,朝阳
东北新闻网新闻中心	news.nen.com.cn	新闻媒体	辽宁,沈阳
中商情报网	askci.com	生活服务,金融财经	广东,深圳
环球网国内新闻	china.huanqiu.com	新闻媒体	北京,朝阳
美国神婆	meiguoshenpo.com	休闲娱乐,星座运势	江苏,南京
纵横中文网	zongheng.com	休闲娱乐,小说网站	北京,朝阳
游戏狗手机游戏网	gamedog.cn	休闲娱乐,游戏网站	北京,海淀
顺企商务网	11467.com	行业企业,商务服务	广东,深圳
新浪汽车	auto.sina.com.cn	生活服务,汽车网站	北京,海淀
搜狐女人	women.sohu.com	休闲娱乐,娱乐时尚	北京,海淀
大江网	jxnews.com.cn	综合其他,门户网站,地方网站,新闻媒体,新闻报刊	江西,南昌
驴妈妈旅游网	lvmama.com	交通旅游,票务预订,旅游网站	上海,普陀
新东方在线	koolearn.com	教育文化,培训机构	北京,海淀
IT168手机频道	mobile.it168.com	网络科技,手机数码	北京,海淀
战网	battlenet.com.cn	休闲娱乐,游戏网站	上海,浦东
114啦	114la.com	综合其他,网址导航	广东,东莞
11773手游网	11773.com	休闲娱乐,游戏网站	北京
新浪四川	sc.sina.com.cn	综合其他,门户网站	四川
3158招商加盟网	3158.cn	行业企业,招商加盟	重庆,江北区
西祠胡同	xici.net	综合其他,论坛综合	江苏,南京
中华英才网	chinahr.com	生活服务,求职招聘	北京,朝阳
ZOL桌面壁纸	desk.zol.com.cn	网络科技,站长资源	北京,海淀
什么值得买	smzdm.com	购物网站,购物分享,综合其他,博客网站	北京
同程网	ly.com	交通旅游,票务预订,旅游网站	江苏,苏州
猫扑网	mop.com	综合其他,论坛综合	北京,朝阳
游戏堡	yxbao.com	休闲娱乐,游戏网站	湖南
9553绿色软件站	9553.com	网络科技,软件下载	湖北,武汉
言情小说吧	xs8.cn	休闲娱乐,小说网站	北京,朝阳
2345小说大全	book.2345.com	休闲娱乐,小说网站	上海,浦东
凤凰博报	blog.ifeng.com	综合其他,博客网站	北京,朝阳
威锋网	feng.com	综合其他,论坛综合	广东,深圳
和讯股票	stock.hexun.com	生活服务,证券网站	北京,朝阳
中华会计网校	chinaacc.com	教育文化,教育考试,培训机构	北京,海淀
莲山课件	5ykj.com	教育文化,教育考试	广西,梧州
新浪星座	astro.sina.com.cn	休闲娱乐,星座运势	北京,海淀
中证网	cs.com.cn	生活服务,金融财经	北京,西城区
格子啦网	gezila.com	网络科技,软件下载	辽宁,朝阳
火影忍者中文网	narutom.com	休闲娱乐,动漫网站	北京
糗事百科	qiushibaike.com	休闲娱乐,幽默笑话	广东,深圳
西安区县新闻网	news.wmxa.cn	新闻媒体	陕西,西安
车主之家	16888.com	生活服务,汽车网站	广东,深圳
起点女生网	qdmm.com	休闲娱乐,小说网站	上海
芒果TV	hunantv.com	休闲娱乐,视频电影,新闻媒体,广播电视	湖南,长沙
百度搜索风云榜	top.baidu.com	网络科技,数据分析	北京,海淀
中国体彩网	lottery.gov.cn	体育健身,福彩体彩	北京,东城区
中国台湾网	taiwan.cn	综合其他,门户网站	台湾
九游手机网游	9game.cn	休闲娱乐,游戏网站	广东,广州
百田网	100bt.com	休闲娱乐,游戏网站	广东,广州
泡泡网电子产品报价	product.pcpop.com	网络科技,电脑硬件	北京,海淀
唯品会	vip.com	购物网站,电商网站	广东,广州
金山逍遥	xoyo.com	休闲娱乐,游戏网站	北京
九号下载	9ht.com	网络科技,软件下载	湖南
360星座	xingzuo360.cn	休闲娱乐,星座运势	山西
作业帮	www.zybang.com	教育文化,在线教育	北京,海淀
阿里巴巴生意经	baike.1688.com	教育文化,百科辞典	浙江,杭州
同花顺股票	stock.10jqka.com.cn	生活服务,金融财经	浙江,杭州
网上车市	cheshi.com	生活服务,汽车网站	北京,海淀
澳客彩票网	okooo.com	体育健身,福彩体彩	北京,海淀
站长网	admin5.com	综合其他,门户网站,网络科技,站长资源	江苏,徐州
大漫网 	daman.cc	休闲娱乐,动漫网站	
易购网	egou.com	购物网站,返利比价	北京,朝阳
4399游戏吧	my.4399.com	休闲娱乐,游戏网站	福建,厦门
POCO.CN	poco.cn	休闲娱乐,图片摄影	广东,广州
考研网	kaoyan.com	教育文化,教育考试	北京,海淀
地下城与勇士（DNF)官方网站	dnf.qq.com	休闲娱乐,游戏网站	广东,深圳
天空下载	skycn.com	网络科技,软件下载	北京,海淀
融360	rong360.com	生活服务,金融财经	北京,海淀
职友集	jobui.com	生活服务,求职招聘	广东,广州
FACE妆点网娱乐频道	ent.zdface.com	休闲娱乐,娱乐时尚	江西,南昌
7k7k新闻网	news.7k7k.com	新闻媒体	北京,海淀
5ND音乐网	5nd.com	休闲娱乐,音乐网站	河南,周口
笑话集	jokeji.cn	休闲娱乐,幽默笑话	上海
21CN财经	finance.21cn.com	生活服务,金融财经	广东,深圳
MIUI官方网站	miui.com	网络科技,手机数码	北京,朝阳
要看书网	1kanshu.cc	休闲娱乐,小说网站	上海,嘉定
4399动漫网	4399dmw.com	休闲娱乐,动漫网站	
360搜索	haosou.com	综合其他,搜索引擎	北京,朝阳
联想中国	lenovo.com.cn	网络科技,电脑硬件	北京,海淀
我要自学网	51zxw.net	网络科技,设计素材	广东,佛山
37游戏	37.com	休闲娱乐,游戏网站	上海
得意生活	deyi.com	综合其他,论坛综合,地方网站	湖北,武汉
